Source,Target,Weight,Delay
41,928,70.8256,4
41,939,74.2636,4
41,943,45.0114,2
41,957,170.974,3
41,978,31.3375,3
41,991,21.9133,3
42,0,174.053,1
42,36,68.7756,6
42,46,107.605,1
42,58,82.1911,2
42,64,182.467,4
42,71,8.53923,1
42,77,50.5286,1
42,83,37.685,1
42,102,55.9379,5
42,123,50.0783,1
42,137,83.7705,2
42,139,104.207,1
42,148,127.574,3
42,157,28.5029,1
42,159,48.9016,5
42,171,173.246,6
42,201,188.412,3
42,203,155.154,5
42,206,5.30646,4
42,209,53.7082,1
42,219,64.7229,4
42,229,151.826,1
42,231,33.4183,1
42,233,37.6672,5
42,247,19.9152,1
42,252,169.599,8
42,253,98.6567,2
42,263,64.3759,3
42,270,151.288,2
42,278,85.4996,3
42,280,88.3166,4
42,282,128.194,4
42,287,105.852,5
42,296,60.1485,3
42,313,195.436,6
42,317,109.324,5
42,320,157.274,2
42,351,154.891,1
42,368,10.3571,6
42,373,162.8,4
42,380,183.271,3
42,400,64.7041,5
42,402,150.162,3
42,407,11.1913,1
42,408,67.4591,6
42,420,148.637,6
42,422,132.733,5
42,430,105.91,6
42,451,41.3062,7
42,463,99.5171,1
42,485,112.844,2
42,504,132.938,5
42,508,179.352,4
42,512,107.756,4
42,548,84.4103,4
42,550,167.515,4
42,557,144.288,4
42,571,89.2047,3
42,582,126.661,5
42,588,135.858,2
42,595,123.989,5
42,597,37.5849,1
42,599,77.9463,7
42,609,48.1741,2
42,612,179.789,2
42,619,105.565,1
42,629,175.129,3
42,644,4.30783,4
42,652,34.7069,1
42,667,20.8023,2
42,671,56.5178,7
42,682,86.7434,4
42,686,103.411,5
42,696,135.169,3
42,709,73.686,1
42,713,157.239,2
42,715,190.81,2
42,721,81.8304,3
42,734,4.41241,5
42,764,80.1957,3
42,778,176.604,2
42,783,0.790198,2
42,791,59.2981,3
42,810,117.302,6
42,812,70.6737,2
42,815,165.074,4
42,823,73.5377,1
42,828,136.075,5
42,836,87.0868,1
42,853,120.187,4
42,856,14.6216,2
42,865,71.8957,2
42,873,19.1282,1
42,877,159.537,2
42,887,68.2147,3
42,891,15.3644,1
42,893,184.61,6
42,902,96.1586,1
42,909,63.8089,6
42,912,188.491,2
42,961,159.31,8
42,973,84.3022,2
42,980,24.8287,5
42,982,89.4109,2
43,10,193.304,5
43,18,109.395,1
43,19,166.667,5
43,40,130.326,1
43,47,118.975,2
43,83,170.46,2
43,90,82.9232,5
43,95,90.4337,1
43,98,53.5834,8
43,107,0.961844,2
43,120,198.978,3
43,140,161.413,2
43,156,75.1306,8
43,167,100.346,7
43,168,48.909,2
43,171,155.844,8
43,172,71.4564,5
43,175,21.1497,7
43,184,100.597,1
43,187,80.0783,2
43,199,164.399,1
43,207,159.739,2
43,209,29.5389,2
43,216,34.3615,3
43,228,146.416,4
43,236,4.81583,2
43,242,187.578,6
43,267,29.5285,1
43,280,136.126,5
43,304,55.4543,6
43,307,17.0225,5
43,319,136.551,3
43,320,121.464,1
43,325,188.504,3
43,327,96.1962,3
43,332,69.6904,1
43,337,157.599,2
43,345,61.0902,2
43,351,41.8572,3
43,372,173.763,8
43,375,17.0287,3
43,398,165.326,3
43,407,133.478,2
43,410,52.1827,1
43,418,20.4735,2
43,425,167.396,4
43,428,144.263,7
43,457,118.075,2
43,462,126.844,5
43,481,94.2789,1
43,482,186.261,2
43,486,149.595,4
43,492,128.292,1
43,498,136.498,7
43,507,88.6298,2
43,508,140.834,5
43,516,109.753,2
43,525,102.807,4
43,536,156.785,7
43,544,109.324,4
43,548,148.318,2
43,550,127.175,5
43,569,81.7333,4
43,574,184.916,3
43,587,83.1335,3
43,588,26.1604,2
43,589,48.2562,1
43,590,175.013,4
43,637,181.941,4
43,659,179.677,1
43,678,78.7441,1
43,681,12.0885,1
43,689,134.234,7
43,698,170.398,4
43,700,48.0674,2
43,704,27.6311,2
43,709,92.2025,2
43,713,121.762,1
43,719,158.871,1
43,722,142.024,4
43,725,41.5024,2
43,740,55.6365,3
43,744,98.7908,6
43,754,81.9342,5
43,764,36.8413,3
43,778,128.098,1
43,783,9.01051,3
43,798,12.7162,2
43,806,77.3005,3
43,818,71.5154,2
43,819,153.954,2
43,824,1.74973,2
43,832,130.212,1
43,869,115.558,7
43,876,89.8038,6
43,895,34.0429,4
43,914,37.4132,2
43,929,64.1946,6
43,933,53.8855,5
43,946,175.002,6
43,948,145.803,5
43,977,72.816,1
43,986,26.1985,8
44,0,114.542,7
44,3,49.0687,4
44,7,193.456,2
44,33,130.028,8
44,37,143.357,4
44,54,162.869,4
44,86,196.277,5
44,90,0.292591,1
44,106,33.9849,5
44,108,6.74683,2
44,125,133.858,3
44,131,184.01,2
44,135,44.8354,1
44,172,179.734,6
44,189,36.5558,2
44,200,195.435,1
44,204,10.5776,2
44,207,17.1684,4
44,210,154.87,2
44,217,197.745,4
44,225,10.2712,3
44,233,168.555,2
44,245,170.611,2
44,249,25.4143,6
44,250,140.749,2
44,269,61.6177,1
44,278,37.2941,4
44,284,161.637,4
44,311,90.5997,2
44,317,184.621,4
44,323,167.928,8
44,324,102.509,5
44,332,199.317,6
44,339,37.2129,1
44,344,0.49559,2
44,356,176.263,1
44,365,142.629,3
44,371,159.849,6
44,378,18.5443,2
44,385,157.974,6
44,386,118.484,4
44,391,33.9162,6
44,398,139.558,4
44,410,195.213,4
44,418,93.0348,6
44,438,66.6536,1
44,457,114.618,5
44,461,90.3869,2
44,464,25.6707,4
44,467,36.4926,4
44,469,126.014,3
44,477,151.494,3
44,490,152.937,5
44,492,197.587,6
44,494,13.6911,3
44,505,26.1666,3
44,507,9.40854,5
44,512,166.102,8
44,518,23.8061,3
44,524,170.983,6
44,526,55.3787,2
44,533,72.257,1
44,544,160.012,2
44,551,37.6448,2
44,575,101.388,2
44,580,159.059,4
44,588,196.889,5
44,592,143.771,3
44,601,133.715,3
44,621,146.006,2
44,642,159.477,4
44,646,139.343,5
44,651,0.377747,2
44,654,6.37999,4
44,657,173.746,1
44,661,157.225,3
44,678,18.8401,5
44,722,60.8705,2
44,743,86.8103,1
44,744,25.0319,3
44,754,147.119,2
44,757,112.506,1
44,762,30.831,1
44,770,143.732,1
44,776,34.3628,2
44,788,60.7135,4
44,792,6.26467,3
44,804,147.243,7
44,809,100.239,1
44,820,30.9508,3
44,823,48.5316,6
44,827,129.159,2
44,834,121.376,7
44,838,169.394,3
44,839,144.171,1
44,849,161.024,1
44,856,160.232,5
44,863,17.6761,2
44,882,113.96,1
44,897,77.4338,4
44,908,94.6658,1
44,909,98.3923,5
44,915,53.1113,6
44,937,115.379,3
44,946,48.0386,2
44,965,6.51687,2
44,967,62.2321,7
44,969,154.401,3
44,988,192.892,1
44,990,91.487,2
45,1,33.8875,1
45,17,54.7044,2
45,36,143.442,2
45,77,14.002,6
45,110,90.0149,5
45,114,80.8482,7
45,171,112.025,2
45,225,137.762,7
45,235,114.434,1
45,241,179.953,2
45,243,170.17,4
45,258,194.136,6
45,275,109.166,3
45,291,96.29,1
45,312,129.906,2
45,320,15.1808,7
45,328,152.011,2
45,329,19.5711,1
45,343,126.845,4
45,348,25.3437,2
45,353,196.45,1
45,361,159.673,2
45,376,148.664,2
45,388,123.535,6
45,391,45.0611,6
45,397,196.487,4
45,402,18.5618,3
45,404,151.231,2
45,407,52.9153,6
45,422,2.41223,2
45,428,61.1776,2
45,432,141.515,9
45,451,4.99874,6
45,452,62.1013,2
45,472,33.5815,3
45,478,84.9502,4
45,480,161.914,1
45,500,114.656,7
45,504,165.071,2
45,508,61.9149,3
45,513,53.056,7
45,514,21.8289,5
45,556,146.219,6
45,563,179.135,9
45,565,141.417,3
45,600,82.7433,8
45,610,188.664,3
45,629,182.047,5
45,635,112.452,4
45,638,152.133,1
45,639,172.403,3
45,662,40.5573,3
45,671,64.1735,4
45,685,37.2743,3
45,714,81.4637,2
45,720,147.356,2
45,723,80.651,3
45,742,161.867,5
45,745,10.7053,3
45,751,68.4754,6
45,765,179.429,2
45,783,152.793,5
45,802,94.1731,2
45,810,172.305,2
45,817,106.848,6
45,860,147.111,2
45,896,69.3159,2
45,910,152.84,2
45,970,21.4699,2
45,971,10.1125,3
45,974,29.9431,3
45,980,32.1143,2
45,986,34.8544,3
46,0,144.253,1
46,3,162.465,8
46,16,51.8141,5
46,30,12.3847,2
46,49,119.363,7
46,63,146.754,4
46,71,136.002,2
46,77,3.4132,1
46,83,40.0845,1
46,91,128.742,5
46,99,56.9975,3
46,124,24.2457,5
46,132,110.999,7
46,140,133.762,4
46,170,165.549,3
46,201,61.9545,3
46,208,95.4659,9
46,212,194.69,3
46,218,195.828,3
46,228,176.91,3
46,231,130.25,1
46,232,64.854,6
46,255,19.517,9
46,266,9.18742,3
46,277,29.1358,3
46,279,10.0139,3
46,280,94.3922,4
46,292,4.11972,1
46,306,170.934,3
46,312,9.74039,7
46,319,186.419,2
46,320,179.255,2
46,325,8.60081,3
46,332,65.5778,1
46,334,153.654,4
46,337,168.015,3
46,342,196.829,4
46,354,113.687,3
46,355,94.8718,4
46,373,54.9686,4
46,378,121.848,5
46,397,25.8437,4
46,402,180.139,3
46,407,39.462,1
46,463,80.5052,2
46,464,12.2335,3
46,492,196.245,2
46,524,94.0591,5
46,525,71.3264,2
46,530,195.26,1
46,531,52.9199,6
46,540,180.006,1
46,544,156.734,4
46,557,7.34327,4
46,559,167.354,2
46,588,133.297,1
46,602,143.336,4
46,619,175.639,1
46,622,149.561,4
46,629,83.8177,3
46,633,123.862,2
46,638,140.526,5
46,646,42.4073,1
46,652,23.6387,1
46,666,129.152,2
46,681,50.197,3
46,696,105.821,3
46,700,156.244,2
46,703,112.758,5
46,715,98.161,2
46,719,195.465,3
46,726,183.373,6
46,735,49.2513,3
46,738,49.5098,5
46,748,103.96,8
46,773,62.8939,9
46,774,11.7275,1
46,780,140.17,5
46,801,127.071,4
46,807,91.677,2
46,817,18.8202,1
46,823,192.372,1
46,824,129.135,4
46,825,45.7287,2
46,832,146.822,2
46,847,5.56373,2
46,848,85.9581,4
46,851,43.7933,3
46,856,131.189,2
46,857,57.4155,5
46,870,142.003,3
46,873,17.4935,2
46,874,57.256,1
46,880,132.244,4
46,886,152.678,3
46,891,85.052,1
46,893,102.625,6
46,914,26.6928,3
46,939,84.7008,4
46,942,97.5015,3
46,950,50.5301,5
46,951,118.38,4
46,952,173.608,5
46,963,109.421,3
46,973,95.3311,1
46,976,111.607,4
46,982,132.429,2
46,992,105.25,1
47,3,160.121,8
47,12,70.9298,6
47,13,114.162,1
47,21,92.6073,7
47,24,107.729,5
47,37,179.963,2
47,40,178.346,3
47,43,38.8433,2
47,46,51.7347,4
47,48,9.16953,4
47,86,135.187,6
47,92,137.624,1
47,126,191.595,2
47,131,163.704,6
47,145,179.04,3
47,148,198.65,2
47,152,40.033,2
47,157,133.513,3
47,158,175.379,2
47,170,72.8889,1
47,180,143.327,1
47,211,124.296,3
47,227,65.4886,11
47,253,6.71934,4
47,259,181.139,8
47,262,153.174,2
47,266,78.1368,2
47,276,24.3408,2
47,292,198.076,4
47,320,196.348,3
47,339,93.8437,4
47,356,53.9448,4
47,366,139.403,8
47,367,77.8375,3
47,378,164.511,5
47,386,146.654,4
47,398,15.7682,1
47,410,128.555,2
47,435,97.6917,1
47,441,1.76776,9
47,456,164.831,3
47,463,7.42252,4
47,482,91.5889,2
47,507,104.291,1
47,523,115.83,6
47,533,78.1738,4
47,548,193.199,1
47,551,85.8666,2
47,557,53.0802,7
47,580,162.843,1
47,583,185.373,3
47,584,108.472,1
47,596,101.201,5
47,631,102.93,5
47,678,97.6194,2
47,700,126.972,3
47,704,43.5037,1
47,718,36.5941,6
47,725,111.391,3
47,735,146.59,4
47,749,111.599,2
47,769,137.947,2
47,774,49.6187,4
47,779,158.924,1
47,795,188.624,6
47,798,141.321,1
47,819,71.0022,2
47,836,122.281,3
47,843,36.2842,5
47,856,109.976,3
47,863,111.537,6
47,870,86.0722,3
47,911,162.568,2
47,914,72.4128,3
47,917,58.1681,2
47,939,91.3963,6
47,941,116.01,2
47,943,23.5384,3
47,963,186.386,6
47,977,167.312,2
47,994,23.8591,1
48,0,94.6406,1
48,12,52.2365,3
48,42,2.7046,1
48,43,20.6559,2
48,46,187.339,1
48,47,91.1471,4
48,58,188.241,2
48,64,167.34,4
48,83,74.26,1
48,99,191.739,3
48,102,184.504,5
48,107,166.259,2
48,113,11.8571,3
48,141,98.9801,4
48,186,167.24,2
48,205,129.048,3
48,216,73.1043,4
48,217,69.3949,6
48,221,146.762,2
48,231,160.57,1
48,247,155.005,1
48,256,180.534,2
48,274,30.6206,4
48,276,113.169,3
48,279,94.4013,3
48,292,169.973,1
48,294,108.691,4
48,296,183.528,3
48,307,129.538,5
48,320,6.97252,2
48,322,63.1919,4
48,334,22.578,5
48,337,115.293,3
48,345,151.617,2
48,355,50.2353,3
48,375,27.968,2
48,397,18.5498,4
48,411,178.507,4
48,416,148.2,7
48,433,138.963,5
48,442,80.2596,1
48,448,47.7707,5
48,456,91.6658,4
48,459,37.2795,3
48,463,9.74645,1
48,492,137.457,2
48,500,114.026,6
48,504,55.2057,5
48,515,140.763,9
48,524,186.408,5
48,528,44.0409,3
48,530,85.3953,2
48,571,61.3185,3
48,603,117.27,3
48,612,163.821,2
48,617,91.2135,3
48,619,83.0113,1
48,620,45.3279,4
48,622,144.985,4
48,643,123.898,4
48,658,108.4,3
48,659,13.8984,2
48,663,25.5804,7
48,696,31.4484,3
48,700,127.278,3
48,709,142.871,1
48,725,10.0979,2
48,735,104.488,4
48,744,46.7914,6
48,764,43.8652,3
48,777,143.216,5
48,782,199.162,4
48,812,23.0384,2
48,819,186.647,3
48,843,86.4351,7
48,856,45.0371,2
48,859,110.226,4
48,865,6.30898,1
48,866,57.0228,1
48,870,156.093,3
48,874,178.505,1
48,878,129.609,1
48,881,65.3162,6
48,891,97.6736,1
48,898,193.543,2
48,902,13.2334,1
48,910,63.6252,4
48,912,98.831,2
48,914,95.2264,3
48,940,37.0559,3
48,941,67.5122,3
48,967,119.276,3
48,977,109.935,2
48,978,130.683,5
48,992,153.212,1
48,999,42.8353,3
49,2,92.0944,1
49,30,22.2653,5
49,62,15.8391,2
49,98,184.651,4
49,105,196.386,6
49,110,64.2899,2
49,119,177.67,2
49,128,101.608,3
49,149,11.3115,2
49,154,63.5033,4
49,156,176.063,2
49,163,124.591,2
49,175,91.3824,3
49,190,17.23,3
49,201,194.147,5
49,220,64.3602,2
49,224,95.6002,6
49,230,21.3025,6
49,245,174.296,8
49,252,177.49,1
49,257,139.051,4
49,258,41.7382,4
49,259,83.1486,2
49,298,156.756,2
49,301,25.3408,1
49,336,138.965,4
49,338,47.5977,4
49,341,139.96,1
49,359,83.7896,1
49,370,83.9769,8
49,372,50.2065,4
49,394,95.546,3
49,399,109.4,5
49,402,4.38454,6
49,416,16.2116,2
49,436,92.5652,4
49,451,108.429,1
49,458,85.3914,2
49,470,103.016,2
49,472,46.2122,4
49,487,71.2938,2
49,489,58.2509,5
49,504,35.2649,4
49,513,137.375,3
49,524,52.5461,3
49,527,184.445,3
49,567,177.768,4
49,573,121.477,5
49,576,10.8225,8
49,591,138.514,2
49,593,18.7548,2
49,625,38.0167,3
49,665,159.692,4
49,666,93.5014,8
49,668,1.69865,2
49,669,84.7252,5
49,680,113.068,1
49,685,51.1471,4
49,686,122.112,4
49,693,156.571,3
49,706,126.898,3
49,718,159.288,4
49,724,41.7718,1
49,734,73.5649,3
49,741,119.949,2
49,747,144.887,6
49,750,35.3891,4
49,751,111.042,1
49,753,149.789,5
49,756,97.3459,2
49,767,66.1271,1
49,772,164.636,3
49,785,25.2814,5
49,788,90.2399,4
49,793,0.332342,1
49,797,191.897,1
49,826,51.6554,4
49,834,157.014,2
49,851,22.4436,4
49,867,54.3888,2
49,868,66.0054,3
49,877,183.868,6
49,880,62.0519,4
49,893,84.8283,2
49,913,48.757,2
49,922,21.3779,1
49,924,58.0596,5
49,925,97.5796,5
49,926,165.837,1
49,955,147.295,4
49,967,38.1406,5
49,968,60.7175,4
49,971,197.237,4
49,978,42.8711,5
50,11,70.59,5
50,16,71.6688,4
50,26,30.1245,5
50,30,197.114,2
50,43,159.52,4
50,64,182.982,4
50,66,15.0262,3
50,113,165.094,2
50,117,73.9277,4
50,133,160.566,3
50,155,28.4637,2
50,156,65.5938,5
50,174,151.196,4
50,181,199.922,7
50,184,197.06,4
50,209,52.0367,3
50,232,107.445,4
50,240,137.401,4
50,250,122.272,2
50,265,182.617,6
50,283,44.1741,3
50,292,90.6945,4
50,303,196.994,5
50,306,2.46481,1
50,307,166.489,2
50,317,59.8708,3
50,322,138.196,2
50,325,35.5397,1
50,331,160.592,4
50,334,186.719,2
50,338,87.6794,2
50,341,147.811,5
50,356,186.024,3
50,386,132.253,1
50,394,119.094,5
50,395,13.9322,3
50,397,56.4964,4
50,405,74.3216,3
50,410,92.4922,3
50,411,166.523,3
50,412,138.529,2
50,430,88.7483,4
50,434,29.4205,2
50,440,19.7751,3
50,445,54.024,5
50,455,86.6509,3
50,456,68.9451,2
50,459,48.0066,3
50,463,185.108,4
50,464,79.7905,1
50,468,65.9732,4
50,485,29.5998,2
50,493,75.4449,3
50,500,148.7,3
50,517,150.195,3
50,519,149.36,1
50,528,142.139,2
50,533,101.694,3
50,548,106.202,5
50,550,188.984,2
50,552,146.896,2
50,560,190.637,4
50,570,31.4472,6
50,571,131.553,3
50,578,162.504,5
50,587,121.467,4
50,597,1.9332,3
50,601,5.17068,4
50,602,46.5964,1
50,621,41.4935,4
50,629,0.487841,2
50,633,20.6368,4
50,637,41.8143,2
50,642,176.393,2
50,657,140.258,3
50,668,141.036,4
50,671,139.429,6
50,678,72.2511,3
50,681,189.646,4
50,700,13.5667,2
50,706,174.919,4
50,717,51.7542,7
50,719,15.1554,4
50,721,13.9884,3
50,725,184.049,2
50,732,153.23,3
50,747,64.7789,1
50,758,145.489,4
50,764,116.04,1
50,776,102.24,3
50,778,120.655,4
50,780,17.4978,3
50,783,146.207,2
50,788,79.6306,2
50,791,172.419,1
50,792,124.229,4
50,795,2.4844,3
50,839,13.1325,3
50,841,34.6741,2
50,848,12.5567,3
50,859,116.559,2
50,868,118.961,5
50,877,62.8373,3
50,880,120.085,2
50,891,53.0145,4
50,897,164.691,2
50,921,136.829,4
50,928,105.141,2
50,929,14.863,5
50,940,143.198,3
50,942,195.939,3
50,949,173.297,2
50,986,153.627,6
50,998,198.151,6
51,28,129.72,1
51,31,143.215,4
51,49,52.3657,4
51,58,33.7837,3
51,65,6.79155,4
51,66,27.059,1
51,67,42.6596,4
51,86,145.196,2
51,106,151.973,5
51,110,184.287,2
51,113,108.96,2
51,116,84.526,5
51,128,21.7912,4
51,141,118.615,4
51,144,121.751,2
51,153,176.287,3
51,175,97.0072,3
51,188,90.8615,1
51,190,146.731,5
51,203,22.2204,3
51,206,86.443,2
51,210,152.62,5
51,211,16.7824,5
51,226,94.1452,6
51,242,48.254,3
51,243,130.47,2
51,247,49.3895,4
51,268,147.252,3
51,270,57.88,5
51,272,35.4713,7
51,273,86.4738,6
51,275,119.984,3
51,297,197.559,2
51,306,93.1356,3
51,315,55.3731,3
51,319,192.439,3
51,323,36.2516,6
51,324,2.33341,2
51,327,83.322,6
51,334,81.979,3
51,336,46.2767,4
51,338,191.548,1
51,342,25.7643,3
51,363,72.1092,2
51,367,5.17033,5
51,368,80.632,2
51,377,164.694,4
51,388,176.635,2
51,399,180.139,2
51,430,33.7485,2
51,436,106.911,1
51,441,42.1891,4
51,462,34.2596,3
51,463,97.656,5
51,471,59.1341,3
51,472,32.1284,4
51,474,99.6206,5
51,475,61.7183,1
51,476,153.758,6
51,484,87.4533,2
51,490,149.609,1
51,512,173.986,4
51,513,78.796,2
51,528,191.63,2
51,529,110.289,2
51,543,102.568,3
51,565,86.8375,4
51,569,145.258,4
51,592,106.685,4
51,595,190.083,3
51,614,58.5237,5
51,620,119.799,1
51,627,54.1444,3
51,633,171.896,4
51,639,106.115,3
51,653,86.0867,5
51,661,47.1599,6
51,662,85.8618,3
51,670,106.072,3
51,690,75.0425,1
51,705,140.014,3
51,724,153.133,3
51,728,194.72,3
51,729,128.69,4
51,732,52.1017,1
51,734,176.725,2
51,735,186.338,2
51,742,7.74122,1
51,768,132.99,3
51,771,116.717,3
51,793,134.186,4
51,800,72.2784,4
51,803,80.6607,4
51,807,74.3379,2
51,838,182.212,3
51,841,25.2325,1
51,846,73.0263,1
51,860,114.567,5
51,868,179.488,4
51,875,136.621,3
51,880,27.8334,1
51,883,49.2325,4
51,892,10.6427,4
51,895,54.3775,5
51,896,20.3742,5
51,912,24.8238,2
51,913,95.8632,4
51,915,134.868,1
51,926,135.333,5
51,927,14.7149,3
51,934,58.0679,7
51,944,165.906,4
51,955,108.571,4
51,960,129.784,2
51,964,3.46995,2
51,967,46.6892,2
51,977,21.4804,4
51,999,166.3,3
52,19,152.551,3
52,50,193.095,4
52,61,123.791,6
52,69,50.8816,6
52,85,178.77,2
52,88,49.4114,5
52,109,64.5627,6
52,112,139.475,5
52,122,159.846,2
52,131,45.4167,5
52,136,74.3281,3
52,159,8.27238,2
52,161,22.3824,5
52,164,156.451,4
52,172,33.3158,3
52,176,19.9279,2
52,182,188.565,2
52,197,127.772,4
52,208,112.508,7
52,210,12.9754,5
52,215,36.4884,3
52,225,196.504,3
52,239,13.8807,4
52,243,69.7478,4
52,247,185.117,6
52,251,160.561,3
52,257,134.379,4
52,258,5.83601,2
52,268,107.413,1
52,280,124.321,3
52,281,90.7057,1
52,291,159.076,7
52,297,147.992,1
52,334,142.327,3
52,360,164.748,5
52,374,17.1774,1
52,384,70.7194,3
52,385,193.069,3
52,388,63.6393,2
52,390,181.288,3
52,391,66.561,2
52,393,15.8819,2
52,396,25.9353,1
52,409,138.766,3
52,412,108.08,3
52,429,195.137,2
52,434,92.2799,3
52,439,7.49808,4
52,450,139.814,2
52,456,30.6621,5
52,457,132.319,5
52,461,152.546,6
52,466,53.4919,1
52,470,38.6697,4
52,471,154.759,3
52,487,94.482,2
52,495,17.3246,4
52,501,179.434,3
52,505,95.4857,3
52,509,46.1505,3
52,511,85.1003,4
52,513,54.8769,1
52,523,58.3737,4
52,524,98.9113,3
52,529,108.814,1
52,541,135.163,3
52,550,72.4905,2
52,555,164.998,4
52,592,80.8128,3
52,593,173.871,3
52,600,95.8548,2
52,611,73.8913,6
52,622,179.958,6
52,631,148.929,3
52,650,72.9858,2
52,654,76.3478,3
52,656,163.118,1
52,669,68.6244,3
52,670,106.402,4
52,674,90.5319,2
52,679,4.97281,6
52,688,71.3856,4
52,698,67.5994,4
52,701,133.155,5
52,712,139.303,2
52,713,105.159,6
52,739,84.2045,6
52,740,13.6428,4
52,746,126.95,5
52,752,77.1667,5
52,758,186.493,1
52,765,194.089,6
52,772,122.46,2
52,795,158.721,2
52,797,56.6221,4
52,803,161.582,2
52,813,120.326,4
52,814,130.555,2
52,829,125.321,6
52,833,27.3328,4
52,838,112.814,2
52,858,104.906,7
52,859,117.166,4
52,862,59.7303,2
52,883,107.928,2
52,897,22.923,3
52,900,153.817,4
52,902,98.64,6
52,905,33.0065,7
52,906,91.5948,4
52,913,106.904,3
52,919,65.0334,4
52,933,37.1237,2
52,942,111.23,6
52,949,105.858,3
52,968,25.8395,1
52,973,13.6928,6
52,997,99.232,4
52,999,45.3796,6
53,0,61.1046,2
53,18,189.34,1
53,40,34.9204,1
53,41,81.682,4
53,43,38.1955,1
53,46,195.384,2
53,48,28.6252,2
53,63,104.165,5
53,64,25.6204,3
53,71,179.114,2
53,90,99.952,6
53,111,193.5,6
53,113,21.8238,4
53,123,39.3177,2
53,140,51.1095,2
53,143,58.3761,9
53,158,158.958,1
53,168,123.089,1
53,170,157.477,2
53,179,161.523,8
53,180,161.501,2
53,186,169.807,2
53,187,83.8349,3
53,199,70.9497,1
53,212,127.085,3
53,217,185.96,6
53,231,195.904,2
53,236,45.1778,2
53,237,136.027,2
53,240,59.6452,4
53,245,181.659,7
53,253,89.9893,2
53,267,126.156,1
53,276,120.003,2
53,277,143.468,3
53,280,180.738,4
53,302,96.643,10
53,304,132.917,6
53,311,185.786,5
53,324,77.1743,5
53,332,112.991,1
53,339,1.58017,6
53,358,148.082,6
53,362,138.644,3
53,373,110.29,3
53,405,122.017,4
53,415,111.654,2
53,418,175.714,2
53,440,84.7047,3
53,446,160.249,3
53,481,190.847,1
53,516,148.559,1
53,528,136.22,4
53,534,81.8163,6
53,539,114.437,5
53,540,123.24,1
53,544,72.2277,4
53,548,142.155,3
53,573,106.498,4
53,578,149.722,6
53,580,41.3702,3
53,646,177.341,2
53,659,111.547,1
53,661,194.064,4
53,667,21.5147,2
53,681,198.724,2
53,725,71.255,2
53,749,8.20294,2
53,764,41.2746,3
53,773,42.8746,9
53,776,43.7968,6
53,779,51.0072,3
53,783,144.543,2
53,795,85.5398,6
53,806,107.258,3
53,807,24.4644,3
53,815,18.8288,4
53,817,151.702,1
53,853,1.17483,3
53,856,51.7231,1
53,870,38.5266,3
53,882,155.741,5
53,902,104.253,2
53,941,86.3376,2
53,942,36.7879,2
53,949,63.3861,4
53,962,163.148,1
53,963,11.0978,4
53,969,46.7533,3
53,976,22.5868,3
53,986,29.7679,7
53,992,168.982,2
53,993,0.301597,4
54,7,117.071,3
54,29,27.6453,2
54,44,110.996,4
54,51,19.2437,6
54,56,185.521,3
54,61,97.2053,4
54,64,109.443,8
54,68,11.1768,3
54,76,38.1667,2
54,81,68.6306,4
54,97,175.614,3
54,101,163.403,4
54,103,121.592,3
54,117,172.213,2
54,121,41.6888,1
54,131,169.119,3
54,142,81.4041,3
54,152,46.858,6
54,167,112.46,3
54,173,6.27993,5
54,192,33.3397,3
54,221,194.216,7
54,225,123.84,5
54,238,115.88,1
54,260,0.0136743,3
54,265,43.4319,2
54,272,24.6604,3
54,284,192.119,3
54,288,144.813,1
54,293,142.847,1
54,295,116.463,2
54,325,184.668,6
54,335,12.9227,3
54,337,75.6302,7
54,352,172.603,2
54,357,164.577,3
54,382,124.503,4
54,393,183.742,3
54,401,119.443,5
54,408,14.5032,7
54,426,186.975,3
54,429,51.7612,4
54,434,11.4996,4
54,436,42.4943,6
54,449,186.337,3
54,450,92.7735,3
54,453,24.8894,1
54,466,141.055,5
54,467,179.295,1
54,478,37.1095,9
54,502,32.3169,3
54,536,114.943,1
54,537,188.626,2
54,570,62.297,1
54,579,146.192,1
54,585,24.4585,4
54,596,177.396,3
54,601,20.2871,2
54,606,1.70108,2
54,621,0.453888,3
54,640,82.9931,5
54,651,151.118,4
54,654,163.48,2
54,655,75.0537,2
54,663,20.7874,4
54,669,83.2285,3
54,675,52.8032,2
54,694,111.182,1
54,699,77.0745,2
54,702,84.7255,4
54,735,0.840577,6
54,743,168.964,4
54,761,54.0943,2
54,766,55.9131,2
54,770,176.937,5
54,777,147.933,6
54,785,56.7616,4
54,789,35.1854,2
54,790,135.315,3
54,792,191.161,2
54,803,140.436,3
54,827,185.782,4
54,844,120.331,3
54,848,80.5742,7
54,852,185.305,1
54,854,36.0129,1
54,897,197.783,5
54,920,53.4429,3
54,924,150.25,10
54,932,175.517,4
54,959,34.6123,2
54,965,77.304,4
54,975,173.493,4
54,995,126.197,2
54,996,135.327,5
55,38,104.446,8
55,51,101.497,6
55,74,42.7379,3
55,77,91.9924,5
55,97,58.0801,3
55,102,190.746,2
55,103,137.377,4
55,117,65.1392,4
55,131,113.061,3
55,132,0.139231,2
55,135,129.174,3
55,145,75.5395,6
55,146,67.5132,3
55,150,110.633,3
55,170,117.086,4
55,189,62.1375,1
55,192,157.161,4
55,194,134.132,2
55,207,30.2574,4
55,210,114.485,2
55,211,152.531,2
55,215,36.4352,3
