Source,Target,Weight,Delay
266,230,181.655,2
266,241,2.30855,1
266,254,84.912,5
266,264,59.2765,4
266,284,70.297,1
266,286,49.4774,4
266,309,6.75167,1
266,312,22.6522,3
266,321,64.8446,3
266,331,192.727,1
266,361,89.1901,1
266,370,61.7759,7
266,382,65.797,3
266,391,144.897,7
266,395,154.5,1
266,398,131.234,6
266,426,23.4306,2
266,432,175.375,2
266,448,64.8278,3
266,457,113.731,2
266,475,58.1897,3
266,477,180.299,4
266,488,143.684,6
266,501,50.0628,3
266,509,127.884,1
266,512,19.9476,3
266,520,104.078,4
266,525,150.698,1
266,526,156.551,6
266,533,56.4496,5
266,535,190.748,8
266,547,3.75217,2
266,550,131.303,2
266,557,95.5165,2
266,570,7.05841,2
266,571,8.10592,6
266,596,106.28,6
266,598,129.652,2
266,605,29.8256,7
266,635,104.415,5
266,655,168.794,3
266,686,111.142,2
266,720,111.098,8
266,774,20.6608,3
266,789,35.4962,3
266,791,91.2845,5
266,815,119.17,5
266,869,135.749,3
266,877,51.7828,2
266,883,23.8468,5
266,893,125.461,6
266,894,112.511,2
266,903,27.155,1
266,904,81.6205,1
266,906,122.288,2
266,931,154.03,5
266,932,117.068,4
266,944,77.9182,3
266,954,4.50357,4
266,955,9.87317,8
266,957,139.474,5
266,964,49.0934,5
266,969,119.633,4
266,974,27.8849,7
266,977,168.249,3
266,982,84.0309,7
266,983,81.0632,2
266,991,7.87798,5
267,1,33.1921,5
267,40,122.121,10
267,65,91.4615,1
267,82,173.119,1
267,86,173.733,6
267,103,90.786,1
267,108,6.4148,7
267,112,157.979,2
267,119,101.13,6
267,126,178.791,2
267,138,10.4422,2
267,184,15.5601,2
267,186,9.39772,3
267,190,105.469,1
267,192,169.643,1
267,209,109.185,8
267,212,25.7549,5
267,220,45.5917,4
267,240,71.2362,5
267,254,66.13,5
267,257,161.993,7
267,268,89.7947,3
267,285,69.8836,10
267,290,59.243,1
267,291,191.665,1
267,297,100.852,2
267,300,47.0452,1
267,306,35.0485,1
267,313,72.5509,2
267,322,197.367,3
267,343,92.8078,1
267,380,154.592,7
267,381,124.493,3
267,398,51.905,3
267,442,10.5855,7
267,443,129.832,4
267,462,161.413,11
267,473,96.6491,6
267,485,146.02,2
267,499,76.8868,6
267,537,57.4434,5
267,595,34.8204,4
267,607,28.7373,4
267,609,6.43072,5
267,613,121.501,3
267,641,162.578,2
267,688,157.419,2
267,701,6.19196,4
267,712,50.0804,4
267,753,26.5088,8
267,761,60.8321,6
267,764,19.3594,7
267,768,136.943,2
267,769,194.062,7
267,777,94.8057,1
267,844,156.829,8
267,862,67.8635,6
267,864,68.935,2
267,865,181.96,5
267,874,28.1284,1
267,895,182.434,2
267,913,40.1706,10
267,915,137.723,6
267,968,176.376,3
267,971,55.6752,2
267,980,8.84798,5
268,30,105.164,1
268,32,103.046,3
268,51,175.995,5
268,82,138.579,3
268,96,98.3508,2
268,104,70.2673,4
268,110,101.042,2
268,120,1.30517,6
268,125,83.9983,6
268,155,81.2449,1
268,169,61.4284,5
268,173,25.1767,7
268,183,87.9366,2
268,184,22.1973,2
268,190,44.3736,2
268,193,174.286,2
268,211,87.4793,7
268,221,88.9063,7
268,226,154.443,5
268,232,66.5857,2
268,243,174.365,3
268,250,95.6009,1
268,256,79.3152,2
268,282,57.3174,7
268,290,33.021,3
268,306,79.2236,2
268,313,164.72,2
268,322,16.7182,1
268,336,109.96,3
268,341,165.049,2
268,343,167.916,3
268,356,109.095,1
268,362,97.126,7
268,371,167.252,2
268,378,185.009,2
268,379,156.931,3
268,383,15.4379,4
268,388,40.876,2
268,420,176.274,3
268,431,127.7,2
268,446,183.454,3
268,449,191.754,5
268,451,196.214,1
268,452,141.906,1
268,464,84.2072,3
268,469,34.9587,1
268,473,90.3976,4
268,485,55.3705,3
268,486,48.4857,1
268,496,6.09947,5
268,497,45.4235,3
268,504,77.4922,10
268,511,26.7726,2
268,514,121.81,4
268,562,181.583,3
268,608,141.386,2
268,612,114.429,2
268,621,104.986,4
268,623,142.422,1
268,638,50.9035,6
268,673,129.897,2
268,674,195.117,2
268,701,143.286,2
268,706,81.2991,2
268,709,58.873,3
268,710,43.8898,5
268,718,36.6946,5
268,730,114.408,3
268,742,104.619,8
268,752,183.495,3
268,804,32.8235,6
268,816,101.131,6
268,821,118.392,1
268,846,65.4935,3
268,850,89.4783,3
268,857,34.6707,5
268,859,142.338,3
268,870,42.2939,1
268,871,173.498,9
268,881,147.834,8
268,925,10.1061,2
268,941,148.559,3
268,991,11.9673,2
269,4,43.034,1
269,28,167.915,4
269,54,156.891,5
269,64,137.829,5
269,72,134.937,6
269,87,187.724,6
269,104,151.21,6
269,106,76.7395,3
269,112,87.2777,3
269,119,192.269,3
269,152,179.738,2
269,160,169.591,3
269,167,103.854,4
269,188,76.2345,3
269,189,183.896,3
269,211,93.4518,8
269,214,150.786,5
269,218,177.355,3
269,220,52.3327,1
269,234,119.948,3
269,235,142.6,3
269,236,155.635,3
269,248,194.362,3
269,253,100.323,4
269,254,98.3037,2
269,260,3.61248,2
269,265,128.712,1
269,271,43.831,5
269,294,42.7868,2
269,304,8.11026,1
269,310,92.2307,7
269,315,160.823,2
269,333,81.0783,2
269,358,97.2954,3
269,362,88.8379,4
269,371,80.7152,1
269,375,169.282,1
269,384,42.549,8
269,393,68.5716,1
269,396,96.7821,4
269,398,194.347,1
269,420,110.941,1
269,422,47.2605,5
269,437,88.0756,3
269,440,166.963,5
269,443,98.0496,1
269,447,73.769,3
269,457,76.1466,5
269,462,137.373,8
269,468,89.9147,2
269,469,79.7295,4
269,472,73.5833,2
269,474,53.6481,3
269,484,141.442,1
269,485,43.8408,5
269,490,139.593,3
269,492,52.7896,6
269,496,121.196,2
269,498,97.2633,3
269,508,166.586,3
269,514,36.9195,1
269,518,156.916,3
269,521,84.1009,1
269,529,160.174,4
269,534,171.983,7
269,539,176.332,7
269,541,149.659,6
269,545,20.244,4
269,548,72.3249,2
269,549,140.471,2
269,554,15.7074,3
269,560,63.7801,1
269,561,155.449,1
269,564,143.873,4
269,566,149.07,4
269,567,60.6584,1
269,568,146.303,1
269,572,180.463,3
269,590,116.024,1
269,598,164.85,7
269,604,99.7869,1
269,607,111.341,2
269,608,190.187,3
269,609,180.285,2
269,613,28.677,4
269,619,81.2189,5
269,631,144.024,2
269,668,78.3278,1
269,671,42.1971,7
269,673,174.415,3
269,677,88.0575,5
269,678,161.296,2
269,680,38.4086,4
269,685,26.5931,7
269,688,54.956,2
269,698,182.588,4
269,715,114.056,4
269,725,93.0066,2
269,743,124.403,4
269,754,11.3642,5
269,768,178.559,2
269,769,174.615,4
269,776,139.725,4
269,779,123.118,4
269,782,5.86005,2
269,786,86.9073,2
269,808,132.156,1
269,810,131.341,4
269,812,155.383,6
269,813,93.9683,4
269,821,125.553,3
269,822,36.3511,4
269,830,0.378639,5
269,846,136.577,3
269,847,112.79,4
269,848,104.998,1
269,857,38.5761,2
269,861,183.14,6
269,865,81.328,2
269,883,79.4625,2
269,890,121.758,2
269,894,143.393,6
269,924,114.896,3
269,947,150.268,6
269,965,120.12,4
269,968,128.46,1
269,972,151.182,3
269,975,131.395,3
269,978,119.776,1
269,980,157.27,3
269,985,97.5787,4
270,4,29.3081,3
270,18,115.309,5
270,28,119.033,3
270,32,168.047,4
270,64,131.959,3
270,66,181.181,2
270,74,163.453,2
270,78,2.54063,2
270,87,195.015,6
270,88,25.2631,1
270,93,161.243,2
270,95,193.804,4
270,98,107.849,3
270,119,0.805321,1
270,122,146.334,2
270,132,37.883,4
270,151,6.95307,2
270,152,193.894,5
270,153,49.64,4
270,160,150.166,3
270,179,180.017,3
270,201,161.943,3
270,226,159.945,3
270,228,169.314,3
270,239,34.8611,3
270,240,30.9102,2
270,261,79.9124,4
270,288,106.981,10
270,294,132.026,5
270,301,191.326,2
270,304,97.0675,3
270,314,162.421,4
270,316,131.688,2
270,325,140.549,3
270,330,114.407,2
270,338,37.7164,6
270,347,179.266,4
270,348,186.608,2
270,354,165.86,7
270,375,150.987,4
270,400,38.7749,1
270,405,101.057,3
270,409,123.908,3
270,433,14.3675,1
270,453,17.1157,4
270,456,41.3632,3
270,461,97.482,2
270,463,175.062,4
270,465,122.548,2
270,502,49.0957,2
270,537,32.4121,2
270,545,14.7849,2
270,551,190.737,3
270,558,193.834,5
270,560,8.39903,5
270,568,8.08701,3
270,572,58.8759,2
270,579,185.894,1
270,585,126.625,4
270,588,127.722,6
270,594,75.4163,6
270,609,184.59,3
270,639,183.576,1
270,646,57.3558,2
270,658,68.5825,1
270,663,113.614,3
270,668,75.0869,4
270,669,33.3633,2
270,680,10.465,3
270,690,190.616,3
270,697,115.313,2
270,713,26.8625,2
270,721,112.815,2
270,738,57.7899,4
270,743,53.0164,1
270,744,106.025,1
270,754,156.508,3
270,776,146.994,3
270,780,66.7878,5
270,784,30.0824,4
270,803,64.6674,1
270,804,4.42261,1
270,806,33.9891,8
270,808,133.248,4
270,813,18.4578,5
270,816,97.3635,2
270,817,109.736,4
270,833,178.585,6
270,839,82.1838,5
270,846,166.333,5
270,862,87.5101,3
270,863,191.496,2
270,865,27.0755,2
270,934,94.9721,2
270,942,194.933,3
270,953,13.0518,4
270,972,27.0649,2
270,976,28.6994,3
270,980,5.67845,2
270,982,110.284,2
270,989,122.584,1
270,994,117.704,4
271,8,71.6987,3
271,22,120.965,3
271,30,113.859,4
271,36,48.882,1
271,50,177.341,4
271,60,178.11,3
271,66,74.1284,6
271,76,153.707,8
271,94,84.014,5
271,96,144.062,2
271,104,115.288,1
271,108,120.428,1
271,126,38.0683,5
271,170,110.632,4
271,185,84.7637,4
271,193,112.019,5
271,209,99.5391,2
271,239,2.99937,9
271,254,86.7558,4
271,259,158.685,8
271,266,173.395,3
271,275,143.978,4
271,282,49.971,5
271,284,189.36,2
271,299,23.382,3
271,305,144.244,2
271,334,23.8314,3
271,338,112.449,2
271,354,175.371,10
271,371,42.5872,5
271,375,127.369,5
271,379,79.2136,6
271,380,31.8753,1
271,395,28.9706,2
271,398,44.9052,5
271,411,23.3505,2
271,422,167.366,1
271,423,181.764,5
271,449,57.3734,8
271,452,25.4348,3
271,457,97.0434,2
271,458,9.28034,6
271,472,179.885,6
271,474,199.516,3
271,479,86.2623,4
271,486,73.0363,4
271,495,171.378,5
271,499,98.7147,1
271,548,194.889,4
271,553,182.416,4
271,566,80.5973,8
271,570,187.759,3
271,598,98.0146,2
271,602,119.772,7
271,621,111.527,3
271,630,76.1997,4
271,637,152.651,2
271,655,58.2217,2
271,706,92.1493,3
271,710,157.33,2
271,713,30.7771,6
271,715,193.647,3
271,767,64.8107,1
271,779,152.587,2
271,789,73.4487,1
271,798,14.4677,3
271,813,64.3161,3
271,819,99.3054,1
271,823,48.3979,1
271,835,41.638,4
271,841,90.5848,4
271,843,52.6801,5
271,855,135.263,3
271,856,179.202,7
271,859,65.2303,4
271,861,146.177,3
271,869,50.9498,1
271,902,130.037,10
271,904,52.6882,3
271,910,50.2148,4
271,927,84.298,2
271,947,165.02,1
271,957,25.0877,3
271,965,122.486,6
271,977,101.308,2
272,3,105.432,3
272,11,67.9146,5
272,26,164.543,8
272,35,54.0998,3
272,56,198.073,2
272,65,81.7369,6
272,69,21.1382,3
272,73,62.074,2
272,84,145.534,8
272,95,44.2758,4
272,113,39.2317,3
272,116,110.507,2
272,122,194.971,2
272,123,158.001,7
272,131,128.418,7
272,149,11.9217,4
272,163,69.4092,5
272,166,95.302,3
272,168,166.227,4
272,176,5.86427,3
272,177,15.5594,3
272,183,26.7714,8
272,201,21.0076,3
272,225,175.874,2
272,228,175.314,2
272,248,74.2435,6
272,263,158.711,4
272,316,163.379,2
272,325,179.847,3
272,326,44.6144,2
272,348,4.9376,2
272,350,95.8623,5
272,362,45.148,3
272,363,77.5729,2
272,364,75.2124,2
272,379,4.30615,6
272,392,162.688,3
272,400,150.373,1
272,404,41.5912,4
272,414,34.3394,4
272,438,140.788,2
272,439,46.2381,1
272,442,154.584,2
272,453,99.6616,4
272,459,178.414,2
272,467,162.581,3
272,500,108.672,1
272,504,151.781,4
272,514,35.9916,4
272,517,24.9904,4
272,527,152.812,6
272,545,14.9603,2
272,552,72.4367,2
272,566,53.3916,3
272,567,31.7,5
272,593,154.492,3
272,598,194.875,9
272,603,44.1611,8
272,607,8.52347,5
272,622,115.069,3
272,625,160.577,4
272,646,145.9,2
272,657,164.116,3
272,658,173.264,2
272,659,181.979,3
272,672,140.83,5
272,682,104.293,5
272,683,89.5334,1
272,684,188.55,5
272,698,159.559,2
272,700,5.91927,6
272,721,184.635,3
272,726,8.37669,3
272,732,20.4603,3
272,734,129.928,2
272,741,192.331,3
272,744,106.398,1
272,747,97.0267,5
272,758,134.161,3
272,769,199.314,2
272,796,50.0837,3
272,800,170.247,4
272,804,92.4903,2
272,837,155.959,2
272,842,15.8905,2
272,871,26.668,2
272,881,93.9623,2
272,887,186.939,5
272,897,23.9275,2
272,901,94.6535,6
272,902,172.469,3
272,915,94.3127,3
272,920,100.365,2
272,945,80.9268,4
272,956,191.835,4
272,989,182.13,1
272,992,195.456,4
273,6,186.622,2
273,13,173.754,5
273,16,73.589,5
273,25,10.9392,1
273,37,143.334,6
273,44,48.2337,1
273,52,45.1781,6
273,63,40.541,3
273,64,101.766,4
273,67,2.84092,4
273,90,141.109,3
273,93,176.989,5
273,98,68.458,4
273,105,5.28398,3
273,115,159.333,4
273,157,197.418,3
273,163,125.407,2
273,172,143.283,3
273,177,156.691,7
273,180,152.952,4
273,198,188.648,8
273,227,11.6349,2
273,245,126.017,2
273,279,80.9735,3
273,282,29.1042,5
273,296,47.6713,3
273,303,194.65,1
273,310,145.687,2
273,321,118.009,6
273,350,83.8169,6
273,351,172.772,3
273,374,173.47,1
273,386,157.725,3
273,412,159.1,5
273,419,117.221,3
273,421,0.0987147,4
273,427,194.591,2
273,462,22.8622,3
273,481,36.2853,3
273,488,154.44,3
273,492,196.857,4
273,515,149.414,5
273,517,142.256,2
273,521,52.145,7
273,531,10.1044,1
273,544,134.951,1
273,547,150.262,8
273,555,73.0556,2
273,558,167.514,5
273,559,10.3355,1
273,576,178.196,6
273,588,55.9243,4
273,591,100.08,1
273,629,2.05805,3
273,636,198.941,1
273,640,17.2787,6
273,647,29.5866,5
273,649,169.331,6
273,652,185.813,6
273,653,21.1428,2
273,664,6.63757,3
273,667,57.9288,4
273,670,185.059,5
273,684,156.05,1
273,685,47.3681,1
273,689,47.1449,1
273,707,125.105,2
273,757,35.0243,5
273,773,53.7623,1
273,780,12.6199,2
273,785,80.3394,3
273,805,28.015,2
273,807,186.224,5
273,814,56.1659,6
273,880,169.301,2
273,890,104.257,9
273,891,78.4903,4
273,896,165.843,5
273,898,35.7338,2
273,917,197.685,2
273,925,58.192,11
273,935,126.616,1
273,936,167.33,2
273,954,67.354,8
273,975,115.806,5
273,983,190.726,7
273,995,50.9695,2
274,33,136.237,3
274,61,105.308,6
274,71,160.311,5
274,80,117.754,3
274,81,190.943,5
274,82,62.8505,3
274,87,195.851,7
274,91,114.585,7
274,110,38.7316,2
274,112,47.3649,2
274,119,29.0382,6
274,124,53.4116,2
274,164,87.2267,5
274,168,20.0333,5
274,174,127.894,2
274,183,99.5723,1
274,185,103.282,3
274,190,68.2835,2
274,192,127.056,4
274,217,105.67,2
274,235,190.514,3
274,248,10.046,3
274,250,148.371,1
274,252,104.852,4
274,260,132.617,3
274,268,113.303,1
274,281,117.656,5
274,285,88.3682,7
274,288,116.181,7
274,291,196.668,4
274,294,51.5694,2
274,306,97.7147,2
274,313,156.761,2
274,315,116.301,2
274,318,197.296,1
274,322,145.282,1
274,334,168.889,1
274,341,157.077,1
274,376,135.886,5
274,388,51.8656,2
274,413,11.2021,5
274,418,161.338,5
274,420,122.39,3
274,430,134.962,3
274,431,71.8377,2
274,446,19.4786,4
274,450,67.9779,3
274,465,160.397,5
274,485,140.583,4
274,490,62.5677,2
274,497,147.348,4
274,503,38.6584,1
274,511,167.688,2
274,562,101.54,4
274,569,156.697,3
274,608,14.3826,3
274,621,15.6128,4
274,625,29.6656,7
274,672,171.154,3
274,678,117.118,2
274,679,19.3112,3
274,680,139.952,6
274,682,29.6075,3
274,688,11.8257,3
274,701,160.93,1
274,728,33.1728,9
274,729,165.778,5
274,761,91.4789,5
274,763,172.211,2
274,764,38.7965,5
274,768,26.645,3
274,791,130.37,1
274,801,29.9233,3
274,821,17.5139,1
274,823,189.959,3
274,838,169.047,7
274,843,96.3503,3
274,866,109.359,2
274,869,54.5582,4
274,872,20.0337,10
274,883,192.854,4
274,893,11.5363,2
274,895,187.355,3
274,903,25.1271,6
274,941,93.0756,2
274,961,112.543,7
274,965,159.069,3
274,970,167.646,3
274,973,135.238,2
274,985,49.7554,1
274,991,79.2596,2
275,3,148.825,2
275,11,193.681,2
275,30,123.972,3
275,46,195.56,3
275,66,148.113,3
275,78,89.8289,4
275,94,57.6219,3
275,98,108.139,4
275,107,173.442,3
275,113,167.098,3
275,129,193.854,4
275,131,108.342,4
275,137,52.0259,6
275,142,189.624,1
275,147,52.996,4
275,158,181.032,2
275,165,177.908,5
275,179,19.0281,6
275,196,74.0096,4
275,205,199.605,5
275,212,69.1875,2
275,236,62.4625,2
275,286,108.68,3
275,289,49.4787,4
275,290,101.159,4
275,292,113.998,4
275,301,183.649,3
275,307,198.391,1
275,313,114.708,3
275,314,53.4324,2
275,321,18.4262,4
275,332,108.896,3
275,337,94.4817,5
275,340,61.5424,2
275,341,134.353,4
275,344,75.8511,3
275,350,9.67478,1
275,364,43.2286,3
275,369,197.329,1
275,383,20.3989,4
275,393,42.3019,1
275,398,36.3218,2
275,400,199.206,5
275,415,11.7054,3
275,420,134.913,2
275,424,58.8305,7
275,444,100.573,4
275,445,79.4419,1
275,471,57.3028,7
275,495,133.256,1
275,502,7.32266,3
275,533,0.125317,1
275,537,197.612,3
275,548,45.1375,2
275,554,143.167,3
275,560,175.434,2
275,573,89.1832,3
275,577,42.4982,3
275,582,176.384,4
275,586,167.783,3
275,590,81.4897,2
275,593,135.968,3
275,598,81.8025,5
275,609,36.8281,2
275,624,107.755,2
275,631,97.7521,1
275,679,186.37,5
275,682,141.658,1
275,688,188.657,3
275,696,17.6972,5
275,697,155.865,3
275,713,137.476,2
275,730,119.809,1
275,759,171.463,4
275,766,175.934,2
275,768,70.1732,3
275,775,98.4565,3
275,779,161.655,3
275,794,145.518,3
275,808,6.64301,2
275,816,184.735,3
275,818,180.039,3
275,821,85.3668,3
275,822,136.184,5
275,825,76.7018,6
275,844,63.5112,5
275,847,23.9132,3
275,864,104.871,4
275,883,65.7449,1
275,897,8.5455,3
275,931,30.027,3
275,932,27.257,2
275,934,196.871,4
275,941,36.8392,3
275,948,194.78,2
275,953,130.735,2
275,956,179.406,1
275,957,144.502,4
275,970,12.8834,3
275,975,89.3468,2
275,976,37.6359,2
275,977,125.783,2
275,984,22.8484,4
275,988,2.80825,6
275,991,2.30154,2
275,993,147.907,4
275,996,135.265,7
276,2,70.2769,1
276,16,46.1814,1
276,28,155.48,3
276,34,20.4748,4
276,40,68.5187,3
276,44,147.957,4
276,47,126.297,3
276,51,13.9853,3
276,52,88.3078,3
276,61,70.3867,1
276,70,44.3217,2
276,79,109.848,3
276,81,102.705,4
276,84,96.5344,3
276,85,52.183,1
276,90,23.2269,3
276,95,122.674,4
276,106,195.928,5
276,113,7.62686,3
276,115,51.8442,4
276,130,77.608,2
276,132,0.00109868,2
276,136,138.522,3
276,144,95.3141,1
276,156,173.69,3
276,171,79.1489,6
276,180,163.968,2
276,205,84.5343,2
276,207,17.5182,6
276,221,176.392,2
276,222,93.7452,2
276,237,115.074,2
276,244,106.502,2
276,252,71.6572,3
276,258,142.507,4
276,259,22.4274,6
276,281,184.177,2
276,282,151.821,2
276,286,3.93107,1
276,294,72.8913,5
276,298,14.8203,1
276,302,75.5806,4
276,304,175.047,4
276,306,175.158,7
276,319,33.8106,5
276,325,22.0335,4
276,330,5.85406,4
276,335,129.447,2
276,344,57.9631,2
276,346,177.761,4
276,348,95.3463,5
276,359,104.346,4
276,361,110.211,4
276,365,193.271,4
276,368,127.758,2
276,406,3.38624,3
276,421,158.479,4
276,424,107.73,4
276,425,82.5857,1
276,428,159.26,3
276,431,95.9801,6
276,450,186.206,5
276,454,177.402,6
276,456,1.13217,4
276,462,5.81782,4
276,468,41.4891,5
276,477,191.185,1
276,495,54.3315,4
276,505,128.123,5
276,513,115.497,4
276,515,183.372,3
276,516,172.164,2
276,525,80.5903,4
276,527,159.229,2
276,536,189.741,2
276,538,195.57,3
276,561,196.612,5
276,576,3.87661,2
276,580,178.327,4
276,588,42.0825,2
276,591,85.605,4
276,597,146.316,4
276,615,30.9073,5
276,629,156.937,4
276,632,22.0235,3
276,633,83.7254,4
276,634,113.325,2
276,643,13.107,2
276,648,163.34,5
276,649,5.94326,4
276,657,175.499,8
276,659,81.8267,4
276,671,194.349,3
276,677,81.8937,3
276,696,28.1206,2
276,703,63.7204,4
276,704,180.811,1
276,714,60.3669,1
276,715,6.4217,2
276,727,62.1979,2
276,733,123.135,2
276,742,128.981,2
276,747,124.303,1
276,751,178.784,3
276,752,45.3766,4
276,753,6.23299,4
276,761,19.5196,3
276,783,18.3858,7
276,798,47.593,2
276,804,185.994,5
276,812,112.038,1
276,822,138.548,5
276,825,140.996,5
276,831,124.874,2
276,870,75.8732,6
276,887,8.38653,1
276,889,195.404,2
276,899,153.486,2
276,910,175.339,2
276,920,124.434,4
276,923,143.208,4
276,932,39.2713,3
276,939,174.298,3
276,954,194.746,4
276,958,131.508,4
276,975,34.9216,3
276,978,106.576,5
276,987,147.651,2
276,996,85.5403,5
277,9,74.6216,3
277,11,48.0858,3
277,24,94.3678,8
277,26,146.211,2
277,33,76.1996,2
277,39,118.95,1
277,51,162.223,3
277,55,183.284,6
277,68,3.18095,6
277,78,147.127,5
277,80,111.021,1
277,82,146.62,3
277,96,166.985,2
277,108,4.47589,4
277,111,170.59,6
277,142,143.628,2
277,148,154.359,8
277,170,148.885,6
277,183,1.50576,3
277,193,166.872,3
277,215,133.112,6
277,230,15.8099,3
277,250,77.1439,2
277,254,22.6235,2
277,259,97.0937,6
277,264,97.1792,1
277,288,145.323,6
277,314,32.0952,2
277,318,69.3704,1
277,344,36.5742,4
277,352,159.327,4
277,357,76.2846,5
277,364,140.579,4
277,365,55.8788,7
277,366,112.309,1
277,381,185.69,1
277,382,80.9394,4
277,383,140.285,4
277,388,104.442,1
277,393,56.8937,3
277,397,64.8241,8
277,415,171.272,4
277,420,144.503,2
277,428,20.9913,6
277,455,132.478,1
277,460,164.198,2
277,463,153.429,4
277,464,178.009,4
277,472,95.7314,3
277,476,93.9081,3
277,477,161.895,5
277,484,116.829,3
277,486,35.67,3
277,502,161.113,4
277,512,101.697,5
277,518,60.1512,4
277,527,187.55,4
277,553,61.0967,1
277,554,107.008,3
277,560,134.739,2
277,561,163.701,2
277,564,159.853,5
277,567,60.5259,3
277,594,64.2587,2
277,597,9.00183,4
277,604,190.12,3
277,607,172.205,1
277,608,50.2453,3
277,615,72.565,1
277,619,163.98,5
277,626,151.172,7
277,631,79.1925,2
277,649,98.3227,4
277,651,154.502,6
277,659,1.72673,4
277,667,53.4295,6
277,679,103.482,3
277,712,105.219,2
277,717,100.515,4
277,718,88.208,3
277,729,196.41,5
277,763,123.09,2
277,766,173.269,2
277,769,102.09,5
277,782,78.2981,4
277,792,108.954,4
277,794,49.9518,2
277,799,35.3279,4
277,800,96.8544,4
277,801,56.7699,3
277,802,167.049,4
277,819,154.287,3
277,823,173.695,3
277,846,21.0054,3
277,858,48.2971,5
277,859,105.734,1
277,863,9.66198,4
277,866,72.041,2
277,877,183.948,4
277,880,176.78,7
277,887,14.6288,5
277,906,198.443,6
277,907,7.94877,5
277,926,79.9693,2
277,938,1.77166,2
277,939,181.442,4
277,941,58.8353,2
277,947,96.1987,4
277,948,60.3729,2
277,952,52.7401,2
277,954,105.665,1
277,956,132.663,2
277,966,85.4468,2
277,975,184.198,4
277,977,57.5367,2
277,990,142.826,5
277,991,158.36,1
278,3,141.434,2
278,11,191.863,1
278,13,50.7165,1
278,29,178.183,6
278,35,40.6747,4
278,42,96.9311,5
278,44,158.537,5
278,46,27.8795,4
278,52,144.035,2
278,54,9.10464,4
278,61,117.18,2
278,70,187.633,4
278,86,88.2955,4
278,105,130.792,4
278,108,6.07054,6
278,115,27.8424,3
278,117,141.182,5
278,121,86.1895,3
278,130,47.6065,4
278,137,160.302,5
278,139,35.5327,3
278,144,101.72,2
278,153,45.0708,4
278,158,105.069,1
278,168,125.164,4
278,169,189.7,3
278,184,61.0995,6
278,185,198.903,2
278,202,77.009,5
278,207,108.396,4
278,210,31.1194,5
278,212,153.487,2
278,224,80.8026,5
278,230,13.7192,4
278,235,167.43,3
278,238,27.7938,5
278,241,196.693,5
278,277,105.091,3
278,282,60.2446,4
278,290,23.7114,6
278,299,136.453,4
278,307,37.7307,2
278,309,26.9135,5
278,310,112.507,5
278,315,31.1631,4
278,319,102.837,3
278,323,123.372,3
278,327,2.66343,6
278,333,98.9489,2
278,342,129.907,5
278,344,11.7769,1
278,346,32.8894,6
278,348,69.3604,3
278,364,165.183,3
278,368,64.9093,2
278,371,48.4154,4
278,376,160.15,1
278,394,51.1675,5
278,396,7.10638,3
278,397,187.015,5
278,399,154.159,2
278,401,138.313,6
278,404,129.94,5
278,422,103.982,5
278,433,96.0977,4
278,437,140.043,2
278,439,151.295,5
278,442,3.54298,6
278,447,135.214,4
278,449,45.3632,5
278,453,40.2945,2
278,460,198.337,5
278,463,42.451,1
278,465,155.147,2
278,473,76.6285,4
278,475,56.6831,3
278,477,90.2064,3
278,478,182.868,6
278,500,4.88933,5
278,521,73.3721,3
278,536,49.1644,2
278,542,138.794,6
278,545,188.589,4
278,556,69.652,2
278,557,22.7846,4
278,558,158.303,2
278,575,50.4961,4
278,585,188.144,3
278,588,158.648,4
278,606,150.352,2
278,609,199.776,2
278,614,29.597,6
278,624,143.053,3
278,631,24.5328,1
278,633,30.4146,4
278,635,72.3641,6
278,641,34.2719,5
278,653,120.69,6
278,659,42.0376,2
278,660,17.3271,4
278,666,165.329,5
278,669,94.3392,5
278,670,150.675,6
278,678,90.0734,4
278,688,157.305,4
278,697,104.884,3
278,698,6.06869,4
278,706,172.234,4
278,712,182.59,3
278,718,75.1145,1
278,719,117.568,2
278,730,181.801,3
278,757,140.678,6
278,758,45.8795,1
278,761,196.219,1
278,798,27.1669,2
278,800,61.4475,1
278,811,6.71928,5
278,840,160.102,5
278,841,10.203,1
278,842,113.309,4
278,845,190.931,1
278,877,67.506,6
278,883,183.502,2
278,885,113.466,6
278,898,139.294,6
278,920,180.444,3
278,924,0.830787,2
278,934,106.273,3
278,943,42.5499,2
278,948,89.0616,4
278,964,37.7515,3
278,969,170.205,5
278,976,41.9847,1
278,978,89.0235,3
278,980,94.8386,4
278,983,80.167,4
278,985,3.58011,5
278,987,93.2627,1
278,995,7.17895,4
278,998,80.7074,1
279,23,156.812,1
279,24,1.24292,5
279,41,195.009,2
279,55,74.6071,6
279,69,135.632,3
279,71,161.109,8
279,93,190.983,2
279,98,18.2991,2
279,102,65.7503,3
279,109,78.2309,5
279,113,196.767,2
279,115,92.6815,1
279,116,131.438,1
279,121,62.807,1
279,125,77.4324,5
279,129,87.0656,2
279,137,122.522,2
279,151,111.491,1
279,168,120.334,5
279,179,106.636,2
279,185,83.8721,5
279,200,189.809,2
279,203,174.429,4
279,205,28.4845,5
279,206,185.11,3
279,210,117.767,4
279,226,100.849,5
279,228,82.5412,3
279,240,143.29,3
279,253,157.013,2
279,259,156.835,3
279,280,186.237,6
279,287,74.8765,2
279,310,115.986,2
279,323,132.677,1
